claim_id,manuscript_section,object_type,manuscript_table_or_figure,metric_or_statement,full_precision_value,displayed_value,interval_lower,interval_upper,denominator,dataset,model,policy,uncertainty_method,canonical_source_path,source_row_key,source_column,source_sha256,run_id,config_hash,scientific_input_hash,source_tree_hash,verification_status
T04_no_salary_hike_ordinal_mae,Results,numerical_result,Table 4,ordinal_mae,0.2283333333333333,0.2283,0.2091666666666666,0.2483333333333333,1200,inx_primary,xgboost,no_salary_hike,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=3;record=manuscript_policy_table;source_row=2,ordinal_mae,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_severe_error_rate,Results,numerical_result,Table 4,severe_error_rate,0.0016666666666666,0.0017,0.0,0.0041666666666666,1200,inx_primary,xgboost,no_salary_hike,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=3;record=manuscript_policy_table;source_row=2,severe_error_rate,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_minus_primary_macro_f1,Results,numerical_result,Table 4,macro_f1_policy_minus_primary,0.006007073955528,0.0060,-0.0142638703572791,0.0264524121522059,1200,inx_primary,xgboost,no_salary_hike,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=73;record=policy_pairwise_tests;source_row=66,macro_f1_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_minus_primary_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa_policy_minus_primary,0.0136853879032295,0.0137,-0.0107867200968062,0.0388468854461275,1200,inx_primary,xgboost,no_salary_hike,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=74;record=policy_pairwise_tests;source_row=67,quadratic_weighted_kappa_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_macro_f1,Results,numerical_result,Table 4,macro_f1,0.6278873375943658,0.6279,0.6039498998185849,0.6537798235217634,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=4;record=manuscript_policy_table;source_row=3,macro_f1,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa,0.5813780260707635,0.5814,0.5508893046716115,0.6134348471899791,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=4;record=manuscript_policy_table;source_row=3,quadratic_weighted_kappa,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_ordinal_mae,Results,numerical_result,Table 4,ordinal_mae,0.2308333333333333,0.2308,0.2108125000000001,0.2508333333333333,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=4;record=manuscript_policy_table;source_row=3,ordinal_mae,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_severe_error_rate,Results,numerical_result,Table 4,severe_error_rate,0.0016666666666666,0.0017,0.0,0.0041666666666666,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=4;record=manuscript_policy_table;source_row=3,severe_error_rate,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_minus_primary_macro_f1,Results,numerical_result,Table 4,macro_f1_policy_minus_primary,0.006866172849695,0.0069,-0.012464758199617,0.026329976945737,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=100;record=policy_pairwise_tests;source_row=93,macro_f1_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_sensitive_retaining_audit_minus_primary_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa_policy_minus_primary,0.0137759482391375,0.0138,-0.0098438098575095,0.0379104747565294,1200,inx_primary,xgboost,no_salary_hike_no_attrition_sensitive_retaining_audit,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=101;record=policy_pairwise_tests;source_row=94,quadratic_weighted_kappa_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_macro_f1,Results,numerical_result,Table 4,macro_f1,0.6149849773365884,0.6150,0.5914534372946596,0.6393441497425267,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=5;record=manuscript_policy_table;source_row=4,macro_f1,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa,0.5568556185071087,0.5569,0.5237504303566207,0.5897779274519408,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=5;record=manuscript_policy_table;source_row=4,quadratic_weighted_kappa,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_ordinal_mae,Results,numerical_result,Table 4,ordinal_mae,0.2483333333333333,0.2483,0.2275,0.27,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=5;record=manuscript_policy_table;source_row=4,ordinal_mae,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_severe_error_rate,Results,numerical_result,Table 4,severe_error_rate,0.0025,0.0025,0.0,0.0058333333333333,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=5;record=manuscript_policy_table;source_row=4,severe_error_rate,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_minus_primary_macro_f1,Results,numerical_result,Table 4,macro_f1_policy_minus_primary,-0.0060361874080823,-0.0060,-0.0188094788408553,0.0064420175407855,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=118;record=policy_pairwise_tests;source_row=111,macro_f1_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_minus_primary_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa_policy_minus_primary,-0.0107464593245172,-0.0107,-0.025892383723522,0.0038958384395926,1200,inx_primary,xgboost,no_salary_hike_no_attrition,paired_stratified_percentile,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=119;record=policy_pairwise_tests;source_row=112,quadratic_weighted_kappa_policy_minus_primary,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_macro_f1,Results,numerical_result,Table 4,macro_f1,0.6210211647446707,0.6210,0.5973194455340743,0.6446899209821426,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=6;record=manuscript_policy_table;source_row=5,macro_f1,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa,0.567602077831626,0.5676,0.5351869047456209,0.5997216934759624,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=6;record=manuscript_policy_table;source_row=5,quadratic_weighted_kappa,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_ordinal_mae,Results,numerical_result,Table 4,ordinal_mae,0.2433333333333333,0.2433,0.2225,0.2641874999999997,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=6;record=manuscript_policy_table;source_row=5,ordinal_mae,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_severe_error_rate,Results,numerical_result,Table 4,severe_error_rate,0.0025,0.0025,0.0,0.0058333333333333,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=6;record=manuscript_policy_table;source_row=5,severe_error_rate,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=lower;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_no_job_role_macro_f1,Results,numerical_result,Table 4,macro_f1,0.5880275901395676,0.5880,0.5642962563747641,0.6118227585054229,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department_no_job_role,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=7;record=manuscript_policy_table;source_row=6,macro_f1,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
T04_no_salary_hike_no_attrition_no_department_no_job_role_quadratic_weighted_kappa,Results,numerical_result,Table 4,quadratic_weighted_kappa,0.533795321690263,0.5338,0.5026023421986137,0.5637815983303365,1200,inx_primary,xgboost,no_salary_hike_no_attrition_no_department_no_job_role,paired_stratified_sample_level_percentile_bootstrap,reports/manuscript_final/canonical_v2_20260714T221501Z_483f96f/core/core_tables/table_04_leakage_policy_sensitivity.csv,csv_row=7;record=manuscript_policy_table;source_row=6,quadratic_weighted_kappa,afd5284c5183c049a5e34607c6c2942838c7dbfe197f0cc3b4d63fba60a8ec7e,canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,verified;direction=higher;rounding=decimal ROUND_HALF_EVEN to 4 places; integer denominators unrounded
